,pca1,pca2,pca3,pca4,pca5,date
242,-0.5538387319441765,-0.18578296612788645,0.14919028741773877,0.0549671925162581,-0.08408552419716779,2016-12-16
243,-0.5419047578715709,-0.19237712726778267,0.16199419867128462,-0.03634600572949875,0.023131483835990056,2016-12-19
244,-0.5302197836973593,-0.19520662738392677,0.16684737299502714,-0.06740633461803712,-0.004761205474415483,2016-12-20
245,-0.533760067630717,-0.19682506362020347,0.16300125693454437,-0.0389246130613771,-0.007606513965752854,2016-12-21
246,-0.5380712653361501,-0.1946153912105253,0.1558290819910294,0.00034056030998724286,-0.07522914409056752,2016-12-22
247,-0.534028464665181,-0.1980238364732689,0.14653057821759904,0.10386406929568306,-0.09813611588609181,2016-12-23
248,-0.5265750244962973,-0.20315730272774324,0.1605629026852541,-0.028427606868664867,-0.003032906175013744,2016-12-27
249,-0.5516873532952268,-0.18580083041777926,0.14021983281488137,0.013301774298183112,0.000103844800450808,2016-12-28
250,-0.5508828876822235,-0.18920257709177152,0.14241261194238042,-0.014422670167570012,0.013929967052585285,2016-12-29
251,-0.5673716983450262,-0.17834737775539472,0.13860555735068153,-0.010631434355466934,-0.058787666764875526,2016-12-30
252,-0.506163666364107,-0.11626546261019721,0.11898608766695266,-0.0425630643444789,-0.11272806141130345,2017-01-03
253,-0.49843855362901934,-0.11839808655285511,0.11516617679819398,0.05189985428845155,-0.13991698244063805,2017-01-04
254,-0.4991647971625984,-0.11875938084434066,0.1062474205393094,0.06921580652296681,-0.08739067216869356,2017-01-05
255,-0.49148465660407886,-0.11997771800096761,0.10877198869791184,0.10067461548990884,-0.10655715095117148,2017-01-06
256,-0.49152636301564323,-0.12466811769171167,0.0964002605261226,0.13736239666309266,-0.01677041175106658,2017-01-09
257,-0.4956400985967427,-0.12043699849651128,0.12394143416438455,-0.055326383507030695,-0.0709376757680961,2017-01-10
258,-0.4856212476846684,-0.12291091402615231,0.13210184309239603,-0.1147855490683503,-0.02884914950706919,2017-01-11
259,-0.49151026612836735,-0.12372031492139944,0.1074848982608162,0.0958415802995436,-0.043312482052637914,2017-01-12
260,-0.48662534919694106,-0.1284100109256913,0.12771744913970862,0.05635712117355371,-0.11273113781916633,2017-01-13
261,-0.5107886016508244,-0.09948518938322178,0.10233414022456438,-0.10423156240873185,0.0353479199205893,2017-01-17
262,-0.5046249695486836,-0.10890358494533654,0.11416269666952833,-0.0029976277998480564,-0.0467213265101112,2017-01-18
263,-0.5150669908237447,-0.10232844623349333,0.10259226469519327,0.0030512832166566637,-0.05427831044796461,2017-01-19
264,-0.5141049825463108,-0.0899643646145811,0.09017313608797353,-0.023323610676047827,-0.009117748613733722,2017-01-20
265,-0.5548071332780289,-0.02657714393486225,-0.008586993031414905,0.05698752264749454,0.10521534349926111,2017-01-23
266,-0.5356770863777517,-0.030991230321573856,0.014551324294718228,-0.12203347267899686,-0.007459137311123307,2017-01-24
267,-0.5097802408422649,-0.04933077588112237,0.022570380004655475,0.039901215883411445,-0.0027778230714300693,2017-01-25
268,-0.5241463289260695,-0.025733369690995475,-0.00934194974713539,0.037723809273483816,0.027239866278110172,2017-01-26
269,-0.5187434996594439,-0.030955604686461302,-0.017610235664740733,0.03517781098064602,0.05714250023139262,2017-01-27
270,-0.538097095829974,-0.023132820987360424,-0.024463990618065763,-0.0012427559345999312,0.16052033681299638,2017-01-30
271,-0.5480801358227881,-0.021452031797680255,-0.02959036526652231,0.13512871293808712,-0.04479981426729987,2017-01-31
272,-0.5403159475592578,-0.028638523552223388,-0.02976756106780993,0.030680180051852607,0.07519325240742948,2017-02-01
273,-0.5396332539034056,-0.02718638431489367,-0.036974702570242456,0.027631011732537288,-0.04177992540416924,2017-02-02
274,-0.5298657509842515,-0.026843594554863667,-0.01510512130049651,-0.04382790797204049,-0.07011990405098979,2017-02-03
275,-0.5241741870238247,-0.03743608208580398,-0.03972460426713748,0.05940425354440243,0.031634667075940946,2017-02-06
276,-0.5217628368810617,-0.03866187411469674,-0.036261597193170014,0.041601635832321966,0.10627500268345628,2017-02-07
277,-0.5216377288075188,-0.03793284190054655,-0.04033889393217834,0.026903200460501767,0.08686965095885278,2017-02-08
278,-0.5222430060972089,-0.033763402543198665,-0.026398826624994872,0.03264703335161296,-0.03628855602255095,2017-02-09
279,-0.5109690094467574,-0.04245205283021275,-0.009218090228673564,-0.02589574804300693,0.0036635500872003197,2017-02-10
280,-0.4931638586172245,-0.05031191716669013,0.0027781293839001793,-0.02609086259892932,0.026210453369935972,2017-02-13
281,-0.4834994508512486,-0.05433592654368181,0.007392195529269318,0.050663256041262206,-0.05930433626807805,2017-02-14
282,-0.4682876914491449,-0.06384285914905813,0.01388816233875361,0.03387194008254464,0.0528912059489734,2017-02-15
283,-0.4660369505815799,-0.06455979082965839,0.020468041471178297,0.019445720274664253,0.08656603153616652,2017-02-16
284,-0.4624506054319719,-0.0648762691736595,0.00603028511324805,0.1161837662070099,0.042954412053443865,2017-02-17
285,-0.4491919676981384,-0.06946280227459282,0.029122731360486827,-0.09847801049669794,0.07341666602703406,2017-02-21
286,-0.44871017491054255,-0.07364926578716736,0.0238085072635976,0.012582924592543973,0.11982983791741003,2017-02-22
287,-0.44637536487741414,-0.07519332341174934,0.02081711797300376,0.11712141168555386,-0.033875173149628596,2017-02-23
288,-0.44217730352704276,-0.07629903835551419,0.014924076523105729,0.07462622405105442,0.08274684272827465,2017-02-24
289,-0.43628835994427223,-0.07932852122048957,0.012832504470253862,0.098076676364566,-0.058860635245054076,2017-02-27
290,-0.44972745856977187,-0.06874090783408147,0.018308447826640463,0.03204230197872455,0.016573900265998382,2017-02-28
291,-0.4715592807301847,-0.14054770411252257,0.07134738327175408,-0.08043079117954184,-0.028762798526998774,2017-03-01
292,-0.48808002159192493,-0.13082314389388863,0.034104437474765485,0.11689340163785597,0.17213158123503128,2017-03-02
293,-0.49334902407385606,-0.12332829281295539,0.054996504704166234,0.04091740199157952,0.06040958376207968,2017-03-03
294,-0.5008016371646061,-0.12191721949022952,0.053857057716367195,0.04076662221078046,0.046443317375040344,2017-03-06
295,-0.5009280165138249,-0.12494647423601038,0.05309770164740778,0.06718646152013615,0.08249463350025955,2017-03-07
296,-0.49814033241879824,-0.136757754684661,0.04933790535418478,0.16708903518015614,0.15398471492820964,2017-03-08
297,-0.49396187426890364,-0.1389038461259358,0.06067606018014485,0.14137556125081704,-0.06338629485379263,2017-03-09
298,-0.4830401495829509,-0.14729233968492214,0.07267279627640136,0.01718460732243185,0.09114304696811082,2017-03-10
299,-0.4881469161269297,-0.14570799695395534,0.0762709130560889,0.026819174292071275,0.011276738930470848,2017-03-13
300,-0.4952150178705681,-0.1417739689682578,0.07114086248521972,0.01432847035927412,0.13430716666940934,2017-03-14
301,-0.4840491558745204,-0.14348272773757667,0.08417018160515868,-0.04198896425694454,-0.0038135530317571875,2017-03-15
302,-0.48725939528110324,-0.14034651754673302,0.076442735815692,0.09582627221169117,0.02857463620697857,2017-03-16
303,-0.4953979170241356,-0.13241450314594064,0.06692956833894516,0.028877542471109883,0.07835414716816796,2017-03-17
304,-0.4867487747548313,-0.14251806392421978,0.05791303982371235,0.09831213001271807,0.006470035567056556,2017-03-20
305,-0.5223670051872071,-0.12535584514973394,0.05346721156522907,-0.08459154370963817,0.17960498601089075,2017-03-21
306,-0.5125235574713145,-0.13329724292619755,0.049267713033560236,0.0623268575600423,0.07433745510839855,2017-03-22
307,-0.5196237796885184,-0.12598271330877842,0.06477734321059249,-0.04183829884265576,0.032808110279481786,2017-03-23
308,-0.5195438249851345,-0.12957042318200598,0.04853117390221744,0.13472784092182571,-0.01110954749893442,2017-03-24
309,-0.5198324856527252,-0.12852691201402305,0.042558352667523724,0.13983157520434003,-0.0008204802759893197,2017-03-27
310,-0.5062087884834853,-0.1303796526732287,0.07820805254779968,-0.09544801272558771,0.04178661375035322,2017-03-28
311,-0.5038627103176044,-0.1332848701964024,0.06363866900712188,0.04124670359021748,-0.023726882817880147,2017-03-29
312,-0.4970382399180744,-0.1331955496621523,0.07020027555397579,0.012678139206707307,0.026925482990950877,2017-03-30
313,-0.4931725236541482,-0.14032691574532197,0.057141753215504694,0.01721177816772288,0.05994013078437651,2017-03-31
314,-0.40630311434269734,-0.0006256415597921227,-0.002651863918901883,0.03553017492100167,-0.05143652484448844,2017-04-03
315,-0.4068285338328001,0.002629009340749404,0.011095204632127126,-0.04196546713479046,-0.04529979953358498,2017-04-04
316,-0.4128798176799793,0.003986426417109275,-0.0012811303370719282,-0.01423335210185781,0.055186968273170975,2017-04-05
317,-0.41841570116727117,0.01188612570325515,0.01991047957039666,-0.09018045703753551,-0.052079746900828255,2017-04-06
318,-0.4170130971201913,0.00974592147958649,0.0016305740414379092,0.016988026013129275,-0.01533380352087875,2017-04-07
319,-0.42162910898751715,0.014007288261096106,0.01914571217185229,-0.12518229459980879,0.002375513050826145,2017-04-10
320,-0.4297357347512406,0.023646401456934422,0.004447927200569189,-0.07592680145904711,0.016306428183158007,2017-04-11
321,-0.44515464920768155,0.03884712716816052,-0.03972130969826471,0.15195810719551706,-0.009442308842794634,2017-04-12
322,-0.4647297746038299,0.04810448453457704,-0.04538226856929603,0.11656018294672177,0.0029364258700072124,2017-04-13
323,-0.44702864262123904,0.04517434332224476,-0.026612304891969408,0.012591623229852338,0.017894068330305175,2017-04-17
324,-0.45057499978515864,0.045284685972196904,-0.033011441338467014,-0.04673559341906399,0.060074709513868736,2017-04-18
325,-0.4521358137571896,0.042136947552383286,-0.05176703347860552,0.15172671593620854,0.09411911844706108,2017-04-19
326,-0.4359120362154123,0.04148736010552608,-0.03254963543686421,-0.0006208882729286668,0.0654167635465514,2017-04-20
327,-0.4386020295434722,0.042941216874136524,-0.04138250096199916,0.018609884344145827,0.07680983453567838,2017-04-21
328,-0.4153807775049209,0.03903379106525589,-0.02344651625035392,-0.04592339588768491,0.015230274936660687,2017-04-24
329,-0.39695175473406674,0.03439734275417703,-0.025512364155686206,-0.0011714899554484722,-0.054249206955150286,2017-04-25
330,-0.39869425806185416,0.03552210172002042,-0.02283162462726018,-0.03443620141702462,0.06318503499876466,2017-04-26
331,-0.38642312977996573,0.02647109468445566,-0.048614029494488495,0.16863044704988353,0.07749714728990154,2017-04-27
332,-0.400671636387428,0.029568575757749016,-0.029201498966046013,0.08397088730116356,0.019052321539116197,2017-04-28
333,-0.3944693560812507,0.026232807645851737,-0.031828220120395295,0.14039723801970905,-0.010409678601550624,2017-05-01
334,-0.40847382577986313,0.05154976251540041,-0.021565319269193917,0.053357516823665255,0.12386855853843956,2017-05-02
335,-0.40502975665960556,0.04295749382625132,0.00030160817476135375,-0.01736553073236672,0.020567744429472592,2017-05-03
336,-0.4037558432632486,0.03902991570400241,-0.00959435838917099,0.13127713895515833,0.12362374471511776,2017-05-04
337,-0.3997348182924117,0.041181108427065245,0.013766396119121636,-0.08842793014223294,-0.033541960431473325,2017-05-05
338,-0.4038582291698339,0.04476576470110587,0.0056966156910540295,-0.008651663909562984,0.02953834882685312,2017-05-08
339,-0.40097695873797,0.036725948875408566,-0.005470803219052207,0.09554174006888921,0.0941466052328829,2017-05-09
340,-0.4005052723902814,0.03374672473297629,0.012389239948353052,-0.025039264085200692,-0.054692767922689914,2017-05-10
341,-0.4065795669649086,0.03695851437695745,-0.003541983391475561,0.05741618841798018,-0.048525471955390684,2017-05-11
342,-0.40396265104652496,0.028793430122123178,-0.007475789673113212,0.14272527985125394,-0.04073789200762736,2017-05-12
343,-0.3957871679084523,0.028513996395190214,0.009579223969631536,0.029105599013933888,-0.05468281959649836,2017-05-15
344,-0.38214899816601305,0.013077727260331877,0.0034064502083610334,0.06452003212783969,-0.03931429300610145,2017-05-16
345,-0.4350568950041051,0.033915587188545766,0.0005426149957976356,-0.09031427917643907,0.08144002175932519,2017-05-17
346,-0.41982864158006467,0.02131807039010059,-0.00432918807018912,0.18709086984213952,-0.06264966613599209,2017-05-18
347,-0.4035978723293184,0.01295699856962376,0.04503059522051267,-0.17090082284785696,-0.041689733170208666,2017-05-19
348,-0.38278477401618943,-0.0034487278071115885,0.040138454500777826,0.08811233875221869,-0.008089116054037369,2017-05-22
349,-0.3817526703789934,0.0006847657680128652,0.05602547077778838,-0.026855031210647962,-0.05955962203288401,2017-05-23
350,-0.3750203798953364,0.0019982332898074617,0.032621515490456346,0.08098364258756917,0.03294421981166438,2017-05-24
351,-0.36576846321662604,0.0013727063428620508,0.025400802225770156,0.11145468169569958,0.13541211452599153,2017-05-25
352,-0.37216241965774083,0.01204667730928447,0.0347476902048467,-0.04890282683666246,0.0416040452178442,2017-05-26
353,-0.37512519117368576,0.012108845764486755,0.025794051332257845,-0.04364333653290515,0.13203829264981995,2017-05-30
354,-0.37610292548280694,0.01101168642401951,0.019956919791647494,0.024571555786998732,0.06411959378719201,2017-05-31
355,-0.35952227977933826,0.0018976528529339543,0.04687070642012294,0.026177481941847214,-0.04365218224908453,2017-06-01
356,-0.34832211513608186,-0.0007611535747176385,0.030505538356455635,0.13031577087428722,0.0678476212320884,2017-06-02
357,-0.3476331539104024,-0.0031480674182686186,0.045368787630366565,0.02537760933678623,-0.03325432486543446,2017-06-05
358,-0.3532048707160454,-0.0023792206575261494,0.03775279058083823,0.0005248011386843463,-0.11333007201131928,2017-06-06
359,-0.3488948006100111,-0.001103966630760554,0.019596966156059527,0.0873214109059583,0.12167973480129023,2017-06-07
360,-0.3401368359732656,-0.008913396211178905,0.03953931752317813,0.032736589113763225,-0.12773204474404595,2017-06-08
361,-0.36652852795115376,0.015830960030843038,0.06977476976551437,-0.34770537218567393,-0.052428688011613475,2017-06-09
362,-0.36522040641114256,0.008439108247737586,0.04374468946618474,-0.14228800150203508,-0.006838694468986386,2017-06-12
363,-0.3531727687982182,0.004585704322685261,0.029317746510922997,0.06877559761977999,-0.04645293912965591,2017-06-13
364,-0.3602147707976652,0.011169264758315957,0.015870199621058265,0.12786498464256885,0.04772439377276982,2017-06-14
365,-0.36921344059170663,0.01669823365716349,0.027548477507215795,0.024917097180759903,0.012559065930031262,2017-06-15
366,-0.37354875210257477,0.018274231251915816,0.026319617704670843,0.04998364198968275,-0.10250433306782347,2017-06-16
367,-0.34820678420130724,0.005406391039814199,0.028152647091093747,0.07460400539946634,0.006537027069266786,2017-06-19
368,-0.36301627862058444,0.010148766942908175,0.014970520759633394,0.10809544525187244,-0.0373575455706164,2017-06-20
369,-0.35537577128843023,-0.0009289336676477146,-0.021469230390848776,0.35866716700706225,-0.01624410694129674,2017-06-21
370,-0.35890723360020477,0.0011508013821954276,0.011147196361286317,0.05019899445217564,-0.03437127952279237,2017-06-22
371,-0.3566936485962619,-0.0014496925819859601,0.017069263659571933,0.06880416511138104,-0.0938319076086774,2017-06-23
372,-0.3628619670877689,0.006482104992397745,0.0323368365584094,-0.10675908728103735,0.030134717893679233,2017-06-26
373,-0.39228098756557206,0.025173228413255012,0.030906156139685666,-0.19006436548475264,0.04828651174303435,2017-06-27
374,-0.3662706384904667,0.013017084367420181,0.021333486884538583,0.028376412161787743,-0.033656503163687755,2017-06-28
375,-0.3999861069317805,0.033106886439048425,0.02898536291511217,-0.13106163901233817,-0.05951044862317091,2017-06-29
376,-0.39358402763931344,0.02937682778814067,0.013754132976580812,-0.06268253223656421,0.02753350817829386,2017-06-30
377,-0.35299573654278404,0.10569552421238619,0.011648418914731475,-0.1599855778853518,-0.15193116235681148,2017-07-03
378,-0.32765080712802364,0.08465829038487677,-0.029368682343795232,0.1523796317035809,-0.0023121375491020153,2017-07-05
379,-0.35534789745606704,0.09739519169664829,-0.018917831924567308,-0.040591365890291414,-0.008091324825088246,2017-07-06
380,-0.3358144899477209,0.08584067396525707,-0.024664562608315548,0.10011906535687555,0.0005073156548052586,2017-07-07
381,-0.3321350648087429,0.08200752653696641,-0.015070900119313117,0.02761619086534533,-0.0715328251723068,2017-07-10
382,-0.32992493843679266,0.08253073850516959,-0.021476492208547086,0.023966734792237356,-0.11035699980485857,2017-07-11
383,-0.3070092547618086,0.07031010751459116,-0.015842854403959133,0.05968845138335852,-0.022795344296673993,2017-07-12
384,-0.31075915807980825,0.07846002013236868,0.00409367672960827,-0.07586471680811466,-0.038885878968549066,2017-07-13
385,-0.292171700150834,0.0673137150118359,-0.003143435158600555,-0.0016525419982600853,-0.006471016481082331,2017-07-14
386,-0.2978272082447096,0.07302206544279845,0.002161259965780458,-0.05147470454751172,-0.0055987447180114655,2017-07-17
387,-0.2970381808415532,0.07283044897017366,-0.013828914706547662,0.10809222890313483,-0.04797524511496027,2017-07-18
388,-0.28749388832492895,0.069526265878511,0.005701059578080544,-0.006948175393169173,-0.08442613278604684,2017-07-19
389,-0.2976746323504697,0.08960483266613255,-0.03218607132914243,0.03526414315009105,0.005116404763507007,2017-07-20
390,-0.2989067578107506,0.08916390529012233,-0.039207377438733516,0.0677158362886257,-0.004432593931625885,2017-07-21
391,-0.30272844642831226,0.09137966658030246,-0.04852568501782713,0.11008990913272453,-0.0498398372667955,2017-07-24
392,-0.3002890265769065,0.09635160263860865,-0.017009102590387733,-0.18127212009884594,-0.05744749579062604,2017-07-25
393,-0.2887815627633807,0.08820941026099434,-0.05016564217896674,0.0527460628793495,-0.046770512908857566,2017-07-26
394,-0.2972763136757133,0.10261340673816186,-0.034181763058557066,-0.14143721073193913,0.040130511213304416,2017-07-27
395,-0.2924696590707411,0.09818772138183599,-0.03807369457017681,-0.028950245443078615,-0.04202192329817624,2017-07-28
396,-0.29210470940912325,0.09848507641774874,-0.031852679755922625,-0.043505659044255435,-0.024489129130243065,2017-07-31
397,-0.2768002313029178,0.09155048694984332,-0.04296301191551892,0.06728054266321036,0.06079705871826806,2017-08-01
398,-0.2750178349539916,0.0954965990342887,-0.04506731608896452,0.059528260145465105,0.039080647995777776,2017-08-02
399,-0.28088054017817876,0.09882836649005308,-0.04910453045781362,0.04686297483225256,0.07456380825181996,2017-08-03
400,-0.28210507569684823,0.10430320715701082,-0.03940677126442479,-0.003001835893412565,-0.012872307508193353,2017-08-04
401,-0.27279925562510215,0.09808018392475845,-0.05606919890599406,0.09132584383396238,0.07671830946889549,2017-08-07
402,-0.2810681140368254,0.10529892553447273,-0.05004285180685012,0.058459139039778625,-0.037775013413933516,2017-08-08
403,-0.281313293623552,0.10314298682537595,-0.04474312772207227,-0.00588660180154463,0.03943436936753075,2017-08-09
404,-0.31723660025263417,0.11601162599889382,-0.0442826321124549,-0.07058304975690408,0.05466768667463403,2017-08-10
405,-0.3113068210703622,0.10860869529305685,-0.05449366487757262,0.043297333598373774,0.07671488745158994,2017-08-11
406,-0.2840611655525455,0.09568071341941514,-0.04125489703528269,0.09871482360142246,0.0159352433187705,2017-08-14
407,-0.2840783279446475,0.09302608389030557,-0.03791029981696866,0.0725114912107562,-0.018786827475380904,2017-08-15
408,-0.28868092687829455,0.10093268687369523,-0.04136614094357004,0.02581493329918545,0.06909068089989262,2017-08-16
409,-0.3283079387962163,0.11558844205863261,-0.05051438967313598,-0.01858070262404899,-0.01129378194194801,2017-08-17
410,-0.3348535751629771,0.11742111236133015,-0.05303971619409118,0.01891439896957216,-0.05425181601757292,2017-08-18
411,-0.33576229595650253,0.11906943182228828,-0.05508309463761486,0.014977446927361651,0.03137798561627925,2017-08-21
412,-0.31742847017527803,0.11513483297279961,-0.04417873477581206,0.02128324774522847,-0.03892069994151845,2017-08-22
413,-0.32293677022827816,0.11525559384933658,-0.04297703205248566,0.009312232527964566,-0.09535753140575887,2017-08-23
414,-0.3237892194731608,0.11230714126125375,-0.04331470730862381,0.0221904391362388,-0.09799319580170808,2017-08-24
415,-0.3263356355755357,0.1189239183877428,-0.03734331314836436,-0.1043158753827963,0.02428109587747645,2017-08-25
416,-0.3251650663529504,0.11820219790212125,-0.060837056067404076,0.06580820579224414,0.039912778971467076,2017-08-28
417,-0.3218251546619663,0.11987037480386273,-0.052451344609517565,0.004620185372047485,0.006149381216554791,2017-08-29
418,-0.3065099767042254,0.1107282394113426,-0.057594428388858615,0.10984528483211514,0.029278872779767928,2017-08-30
419,-0.292809821116031,0.1061649420585191,-0.052907848190837756,0.0862556039381439,-0.04762922391709362,2017-08-31
420,-0.2468890298705334,0.17723554613718545,-0.06086687382413596,-0.10098695686307065,-0.04584026589481777,2017-09-01
421,-0.2729996435670924,0.1945194330779428,-0.09874144273631083,-0.055622148710159997,-0.04525019902816155,2017-09-05
422,-0.2598881004617158,0.18943430134463737,-0.08979672188193663,0.0032562426710234997,-0.07540454391434828,2017-09-06
423,-0.2630538744167914,0.19086598497862528,-0.09997646738721627,0.03411647221203191,-0.016625012843063527,2017-09-07
424,-0.2767607384257133,0.20400485785203082,-0.09194117828468155,-0.026198391004106578,0.035666988722743126,2017-09-08
425,-0.24532586963600111,0.1927123028344766,-0.0771020961988538,0.020931597917965405,-0.06421017574732672,2017-09-11
426,-0.23830221170351307,0.19309387685072157,-0.06470368850225322,-0.0916575249276561,0.016161106586811417,2017-09-12
427,-0.23297115489393705,0.19106753143233715,-0.0705967186827547,-0.0037062826706703656,-0.06304953537660313,2017-09-13
428,-0.22969555025064814,0.18722882643537694,-0.0684724322460842,-0.008757387936115293,-0.06491692709187864,2017-09-14
429,-0.21964194615429683,0.17918020711104912,-0.06176895161166083,-0.0392643126384841,0.05431419414487255,2017-09-15
430,-0.21205459831577853,0.1754729093043916,-0.059406087551829544,-0.00368603789884755,-0.09487712026126985,2017-09-18
431,-0.20752705771691587,0.17526305311788534,-0.05763641780223417,-0.037546132266961775,0.004726385903069866,2017-09-19
432,-0.20643246102133345,0.1754061621045832,-0.05642756278381349,-0.0758574406458839,-0.03959330393559883,2017-09-20
433,-0.21188114712578282,0.17664218146208985,-0.06290588518906996,-0.005205982248144018,-0.003932273695325171,2017-09-21
434,-0.21323850194439223,0.17808555498923553,-0.05666424805242635,-0.1033058739448262,0.06094460405293968,2017-09-22
435,-0.22731547868606466,0.18994898170378738,-0.04915925384204612,-0.14402608749197737,-0.056838852515335915,2017-09-25
436,-0.2261765094487206,0.19238455029803195,-0.06799465014440602,-0.043124847968070854,0.12063070847112779,2017-09-26
437,-0.2111672436713337,0.18370335218189388,-0.07074940260838027,0.1340145751304518,-0.033524532155751775,2017-09-27
438,-0.2055468131411011,0.1827728466377238,-0.06689133623850904,0.06321521555326128,-0.0055868834392086945,2017-09-28
439,-0.1962821154828218,0.18020587415550401,-0.06983172081034274,0.10379268738627835,0.011318001006301441,2017-09-29
440,-0.22649435648450733,0.11485101192051939,-0.02961242467476875,-0.013489930789267201,0.025831898158979554,2017-10-02
441,-0.21252047701183308,0.10741879847397365,-0.03777080177748877,0.053995948638656734,0.0640424822803481,2017-10-03
442,-0.21168614420886858,0.10873641423325686,-0.04076611215624744,0.06719592856534298,0.05095405149463377,2017-10-04
443,-0.19773140923187454,0.10562091802441535,-0.02773281218765206,0.07454963194222973,0.027249530976896745,2017-10-05
444,-0.19682435254966035,0.10467924758881349,-0.03385677767078214,0.09930812318121124,0.11425887022424215,2017-10-06
445,-0.19411114960922782,0.10114403723281813,-0.025703630958185193,0.057058305721450965,0.09548487846838351,2017-10-09
446,-0.18681961882008294,0.0940003218870472,-0.003238616319875662,-0.023954408808980143,0.082141430557572,2017-10-10
447,-0.1828230196916817,0.09009371947534296,-0.009190619366257636,0.06515087036270813,0.04428469711733963,2017-10-11
448,-0.19052345565499654,0.09814514000906795,-0.02195987324267864,0.015388144508704231,0.09648863162301882,2017-10-12
449,-0.18477016828315124,0.09902973800398965,-0.019511121108567245,0.00314292830775387,0.10921174529529744,2017-10-13
450,-0.18113453911770505,0.10291211267087344,-0.021377391073068734,0.024490655596438093,0.08108645317793638,2017-10-16
451,-0.179045778264569,0.10277911363161257,-0.027524213930664464,0.046778191984728545,0.14857776800193867,2017-10-17
452,-0.1719048060599196,0.10599210186213869,-0.02187853211907718,0.011760542229809061,0.1569535278327683,2017-10-18
453,-0.17436494256641297,0.10716987565289564,-0.018985616661590026,0.0014791721164265934,0.10985300231450014,2017-10-19
454,-0.16371506193026084,0.11003180612812365,-0.017542605710557355,0.0005387074935213504,0.11939259199839788,2017-10-20
455,-0.15822339778856803,0.09576945475941454,-0.012955665724527913,0.046694836437111774,0.14262582375330135,2017-10-23
456,-0.1454836991626906,0.08855291149948136,0.002882381162005923,0.033903760491156246,0.0924671319534348,2017-10-24
457,-0.16869016882340546,0.10519856581407197,-0.0035542583514473636,0.08905392428916385,0.1395842449290318,2017-10-25
458,-0.16369300875985854,0.10713836265795634,0.0016687939523686202,0.037542056879452834,0.13731003212839119,2017-10-26
459,-0.11288596309814804,0.0845086856076746,-0.03180575046431882,0.37134744711291534,0.17615084397976502,2017-10-27
460,-0.12522298077900007,0.09386195238450618,-0.009175221467784336,0.20150037786131003,0.03158866671933488,2017-10-30
461,-0.1303780299529471,0.12109726694278747,-0.04201126792448879,0.04720524624681573,0.1295683976909385,2017-10-31
462,-0.10615542337555676,0.0991918964312763,-0.019915086959708273,0.07209849863131586,0.15284972804398986,2017-11-01
463,-0.09445910626752346,0.08845519294562534,0.004508984933322674,-0.018482385432907793,0.11344535514880896,2017-11-02
464,-0.05704242747263449,0.02700284502571793,0.06149871773661759,0.13903801673541152,0.0819631949482037,2017-11-03
465,-0.04404880475524809,0.015429991232330131,0.0763998350010682,0.09092954272331934,-0.012557168620152038,2017-11-06
466,-0.03622068835396532,0.001981402049629255,0.08784727733226776,0.02010831506668826,0.175885736377679,2017-11-07
467,-0.030015051456657255,-0.007510649913156722,0.10446918511555943,0.012045141173221327,0.19810149445201208,2017-11-08
468,-0.05018197841403912,0.006362366923146676,0.10513586971739092,0.0018257052040375956,0.08378625165410089,2017-11-09
469,-0.05690049286680632,0.00636920924217945,0.1012601519665202,0.005160155734741008,0.1135666314620643,2017-11-10
470,-0.044016396899872946,-0.010993568847520473,0.11234937587680183,0.17520844388154994,0.09490939130188616,2017-11-13
471,-0.050858249029639625,-0.005074299977060236,0.11395831149171054,0.010313171304932214,0.25633575668386577,2017-11-14
472,-0.06636145715893021,-0.00022394443971689764,0.11520919575303583,-0.009014047195788981,0.04899097968908924,2017-11-15
473,-0.04421610692632342,-0.007548614750649571,0.12055597503593883,-0.05349359510973538,0.16150728866213018,2017-11-16
474,-0.055734775771828095,-0.009731348231738376,0.13505582826717982,-0.04534700799057307,0.016676931876255838,2017-11-17
475,-0.05280097684440343,-0.008656829934841223,0.12597469696210695,0.002358293476554681,0.1064801599146162,2017-11-20
476,-0.03236691618044298,-0.015003182857463687,0.11533600437304514,0.17896400823879546,0.08097329663162411,2017-11-21
477,-0.03172452969146645,-0.023877906721418644,0.14476054549564407,0.024098457323196366,0.00026394651484645067,2017-11-22
478,-0.022269049271422918,-0.032427319243353715,0.14570038901842164,0.0693723114515424,0.057508194765815424,2017-11-24
479,-0.028880521356653387,-0.024885820336575316,0.14416491747429064,-0.01932072770804896,0.1644855548841408,2017-11-27
480,-0.012457115484596392,-0.023117840147843693,0.1643192868757129,-0.05938187583691233,0.12071593325603948,2017-11-28
481,-0.03640245052962528,0.002809153497468544,0.16620729874397938,-0.2686317481611331,0.21036327145971065,2017-11-29
482,-0.004062455204474921,-0.005164488176827138,0.1299829715394642,0.08856043554468163,0.05045732878068183,2017-11-30
483,-0.016670204076324815,0.006217153003296462,0.13436061195315063,-0.0066965451488213016,0.002973518434453187,2017-12-01
484,-0.03463330332959367,0.02475935075878477,0.1471207540527812,-0.26260461868643004,0.2745681561649169,2017-12-04
485,-0.0463597805718278,0.02113645630644939,0.11943302347115946,0.05253804376698202,0.11550322203972156,2017-12-05
486,-0.04354644742790882,0.01588857462460676,0.11331596411190663,0.12459287749331643,0.16413581043727005,2017-12-06
487,-0.03964298541328923,0.015234821417241825,0.1292202350410826,0.06270516561396705,0.02142053019040604,2017-12-07
